,year,country,iso,ifs,pop,rgdpmad,rgdppc,cons,gdp,inv_gdp,cpi,ca,imports,exports,nmon,bmon,srate,lrate,stock,pdebt_gdp,revenue,expenditure,xrusd,crisis,tloan,mort,hloan,bloan,hp,drate,tdbtserv,pdebt,inv,bmon_gdp,nmon_gdp,tloan_gdp,bloan_gdp,hloan_gdp,mort_gdp,ca_gdp,cpi_gdp,tdbtserv_gdp,lrate_rdiff2,srate_rdiff2,drate_rdiff2,bmon_gdp_rdiff2,nmon_gdp_rdiff2,tloan_gdp_rdiff2,bloan_gdp_rdiff2,hloan_gdp_rdiff2,mort_gdp_rdiff2,ca_gdp_rdiff2,cpi_gdp_rdiff2,tdbtserv_gdp_rdiff2,inv_gdp_rdiff2,pdebt_gdp_rdiff2,stock_pdiff2,cpi_pdiff2,hp_pdiff2,cons_pdiff2,gdp_pdiff2,bmon_pdiff2,nmon_pdiff2,tloan_pdiff2,bloan_pdiff2,hloan_pdiff2,mort_pdiff2,ca_pdiff2,tdbtserv_pdiff2,inv_pdiff2,pdebt_pdiff2
901,1889,Spain,ESP,184,17591.188933470265,1672.3464659873052,9.014398569255178,12.059242366558227,8712.306640625,0.052505263466437226,0.27224632496808293,-42.8,806.834914698122,891.242448442079,2273.0,2443.0,3.5,5.28,7.788115370661617,0.7900319387312612,761.0,833.0,5.338346,0,1414.0487942363866,1116.5663178870777,1797.0850348782435,8956.969214312512,261.06835720039555,1.7800000000000002,74.66177633568121,6883.00050611421,457.44195556640625,0.2804079448499238,0.2608953166778047,0.1623047549362824,1.02808241075293,0.20626971811328773,0.12815966700260426,-0.004912591092745288,3.124847829604774e-05,0.008569691060635713,-0.6499999999999995,-0.5,-0.14999999999999947,0.029973062563128428,0.02791195526052856,-0.01941170031151443,0.11118238291452598,0.007073863272660186,-0.011242247320932042,-0.005635106287980161,2.011796980766289e-06,-0.0022060947355586388,0.00399314367024816,0.03161333100908592,-0.1743279244369096,0.03506489786212939,-0.0233683488610865,0.06125042187539572,-0.03157324101580667,0.08433200177541056,0.08444656488549618,-0.13502457674331386,0.08585722192778303,0.0028176276502133845,-0.10967326704156662,-7.584615384615384,-0.22983638536335527,0.04814018315496009,0.008793906332770256
902,1890,Spain,ESP,184,17590.22699080747,1668.1169980042805,8.991600595922312,11.979156094564374,8838.099609375,0.0572462361111019,0.2862514730788334,-28.3,793.4830977951323,920.7143459576978,2287.0,2462.0,4.0,5.14,7.898682302475539,0.7792397937068155,778.0,832.0,5.411967,1,1303.6807220330788,1047.7952300279392,1799.6096796114653,9311.076770123702,257.945001306423,1.1399999999999997,67.00918911250024,6886.998916369662,505.9479370117187,0.2785666725670796,0.25876603580865604,0.14750690529106525,1.0535157083143747,0.20361952898816982,0.11855435855424079,-0.003202045830076504,3.238835108570089e-05,0.0075818549319607515,-0.35000000000000053,0.5,-0.8500000000000005,0.028378265489886034,0.025051376861014274,-0.014511543110019759,0.13918424924644346,0.012889620146109448,-0.0074259631928530745,-0.0015865556909204538,3.925362889644167e-06,-0.0013129578852588168,0.014266533295566874,0.05790225301400409,0.01164491778336953,0.06887756370619424,-0.0236446166867986,-0.021649991405721287,-0.060666923169456974,0.045879354290569246,0.04001819008640291,-0.14480038188120362,0.08232320124810114,0.0028136637218629497,-0.11603630751169026,0.8618421052631581,-0.19932130471209256,0.2511320363009285,0.014733979197036257
903,1891,Spain,ESP,184,17609.21312120579,1699.6185579760654,9.161402501756053,11.984022663229098,9012.143554687498,0.05391824290900896,0.26643932389261427,91.1,760.2112846027312,984.3875273741577,2317.0,2498.0,4.0,5.47,6.999983315376431,0.7678527995114148,775.0,833.0,5.537444,0,1193.3126498297706,979.0241421688006,1802.1343243446868,9665.184325934892,254.82164541245055,1.4699999999999998,65.27420194568845,6919.999658065549,485.91894531249994,0.2771815589533871,0.2570975468754995,0.13241163354628227,1.0724623134645614,0.1999673344536706,0.1086338822975783,0.010108582874561073,2.956447844797488e-05,0.007242916354981639,0.1899999999999995,0.5,-0.3100000000000005,-0.003226385896536732,-0.003797769802305173,-0.029893121390000138,0.04437990271163139,-0.006302383659617133,-0.01952578470502596,0.01502117396730636,-1.6839998480728632e-06,-0.0013267747056540736,0.001412979442571731,-0.022179139219846378,-0.10119676170362545,-0.021329952116523353,-0.023927494909503872,-0.006237514849002655,0.03441533068457157,0.02251330331559558,0.01935767707875055,-0.15610221182347367,0.07906861067365388,0.0028097109310052043,-0.12318316746160997,-3.128504672897196,-0.1257346777792427,0.062252684520013875,0.005375439376834587
904,1892,Spain,ESP,184,17658.203242570107,1842.4966716707845,9.931554076123257,13.195814350714532,8936.661132812498,0.05523676637700153,0.2739542750224791,138.4,745.2323360143274,983.6107236423957,2222.0,2406.0,4.5,6.24,6.30734088302145,0.8029844703743378,742.0,764.0,5.954904,0,1082.944577626463,910.253054309662,1804.6589690779083,10019.29188174608,251.69828951847808,1.7400000000000002,67.57574164389129,7176.000106646374,493.63226318359375,0.2692280667514576,0.2486387216632331,0.1211799979357217,1.1211448809397635,0.20193883848317695,0.1018560557216957,0.015486768262012358,3.065510384147929e-05,0.007561631871189035,1.1000000000000005,0.5,0.6000000000000005,-0.009338605815622014,-0.01012731414542295,-0.026326907355343543,0.06762917262538881,-0.0016806905049928655,-0.016698302832545087,0.018688814092088862,-1.733247244221602e-06,-2.022306077171642e-05,-0.0020094697341003706,0.023744676667522335,-0.2014692272096251,-0.04295942279035078,-0.024217223657395984,0.10156460493091203,0.011151890993958611,-0.022745735174654752,-0.028421512898994316,-0.16931764094998647,0.07606156936594227,0.0028057692307662968,-0.131268182729377,-5.890459363957597,0.008454848340872788,-0.02434178089719079,0.04196329835188255
905,1893,Spain,ESP,184,17721.596806148675,1763.0965944375612,9.503566241564487,12.61142555664976,8702.748046875,0.055377384500720064,0.26678090499112256,100.3,744.2030703602777,933.8671476694634,2178.0,2363.0,5.0,6.14,7.003181532412371,0.830542260904257,806.0,738.0,6.159776,0,972.5765054231551,841.4819664505235,1807.1836138111298,10373.39943755727,248.57493362450558,1.1399999999999997,59.71619743298172,7228.000038931669,481.93542480468744,0.27152342998698104,0.25026577677174977,0.11175510312198339,1.1919682589549596,0.20765666247916448,0.09669152340365461,0.011525095229663223,3.0654788987820784e-05,0.00686176333168978,0.6699999999999999,1.0,-0.33000000000000007,-0.005658128966406051,-0.006831770103749746,-0.02065653042429888,0.11950594549039817,0.00768932802549388,-0.011942358893923685,0.0014165123551021508,1.0903105398459045e-06,-0.0003811530232918593,0.0014591415917111078,0.06268946139284215,0.00045688923699494725,0.0012820220886236868,-0.024514054831700577,0.05235327995045764,-0.034330956440609725,-0.05404323458767014,-0.059991368148467845,-0.1849776288201622,0.07327486861497322,0.002801838574535294,-0.14048905414485938,0.10098792535675086,-0.0851485632460321,-0.008197911495816763,0.04450872775797511
906,1894,Spain,ESP,184,17780.32604531566,1783.1740269788525,9.61178901887498,12.843859008759914,8514.849609375002,0.05511747930373476,0.2568748309073702,90.1,761.0920845846224,954.0440482817384,1994.0,2190.0,5.0,5.77,7.379657366357295,0.8554465603684668,768.0,800.0,6.172549999999999,0,862.2084332198474,772.7108785913852,1809.7082585443516,10727.506993368459,245.45157773053307,0.7699999999999996,49.749426596785185,7283.998810394628,469.3170471191406,0.2571977310778068,0.2341791213557748,0.1012593848129203,1.2598586569934578,0.21253555160291152,0.09074862317481411,0.010581513958954517,3.0167864694233284e-05,0.0058426665037055,-0.47000000000000064,0.5,-0.9700000000000006,-0.012030335673650805,-0.014459600307458298,-0.01992061312280141,0.13871377605369428,0.010596713119734563,-0.011107432546881596,-0.0049052543030578405,-4.872391472460063e-07,-0.0017189653674835352,-0.0001192870732667703,0.052462089994128935,0.17001086562839549,-0.062344141604315104,-0.024818252837139003,-0.02667174094758009,-0.0472001250991539,-0.08977556109725686,-0.10261026102610261,-0.2038295855272784,0.07068514621404139,0.0027979189159618384,-0.15110322900546508,-0.3489884393063584,-0.26379754943788425,-0.04925775294271985,0.015049986363326053
907,1895,Spain,ESP,184,17848.051821080226,1753.0380686130168,9.449348074070073,12.281657467100288,8593.294921875,0.0587194979586419,0.27156315189265373,145.4,641.8595881280264,909.6153691409514,2137.0,2346.0,4.5,5.72,6.2794707059939725,0.8611364021441831,778.0,837.0,5.910894,0,751.8403610165396,703.9397907322466,1812.232903277573,11081.614549179647,242.3282218365606,1.2199999999999998,43.005268650146064,7399.999071587316,504.5939636230468,0.2730035476878662,0.24868225976511937,0.08749151144605347,1.2895652540645854,0.21088917810377628,0.08191733172572781,0.016920168727116686,3.160174931287014e-05,0.005004514454714257,-0.41999999999999993,-0.5,0.08000000000000007,0.0014801177008851862,-0.0015835170066303972,-0.024263591675929924,0.09759699510962583,0.003232515624611798,-0.014774191677926804,0.005395073497453462,9.469603250493545e-07,-0.0018572488769755223,0.003342113457921833,0.030594141239926098,-0.10334029227557423,0.017925746603529618,-0.025130095367464467,-0.026148359522733824,-0.01257684634904519,-0.007194244604316547,-0.018824609733700644,-0.22696018583193733,0.06827222993633689,0.0027940102089543265,-0.1634523153222725,0.4496510468594218,-0.2798391307750296,0.047015715492469,0.02379621357626188
908,1896,Spain,ESP,184,17936.047690003837,1578.962645949633,8.511034588848041,10.208319602885298,8223.86328125,0.060031664294884976,0.25892436188198664,270.5,726.5643268904823,1130.7295960655242,2199.0,2419.0,4.0,5.96,5.928123720188577,0.9699821118129036,845.0,833.0,6.239067,0,641.4722888132314,635.168702873108,1814.7575480107946,11435.722104990837,239.20486594258807,1.96,38.23174841326859,7977.00027280747,493.69219970703125,0.29414399501450855,0.2673925775266244,0.07800133184068811,1.390553528663799,0.22066971275511738,0.07723483248089266,0.032892083774875805,3.1484516829495615e-05,0.004648879377705011,0.1900000000000004,-1.0,1.1900000000000004,0.03694626393670175,0.03321345617084959,-0.023258052972232185,0.13069487167034133,0.00813416115220586,-0.013513790693921446,0.022310569815921288,1.3166521352623313e-06,-0.0011937871260004887,0.0049141849911502195,0.11453555144443683,-0.1966939078751858,0.007978714642368103,-0.025449874250973045,-0.20519840680881773,-0.03417398327324779,0.1045662100456621,0.10280842527582748,-0.2560125091589452,0.06601861103984204,0.0027901124076786083,-0.177999533239405,2.002219755826859,-0.2315137876234511,0.0519374967040197,0.09514024925757733
909,1897,Spain,ESP,184,18071.610486034835,1672.3767082441072,9.014561583177226,11.054114938238074,8910.169921874998,0.058706405152381395,0.28146922596352975,261.5,784.9988104775039,1199.4521387424618,2395.0,2626.0,4.0,6.17,6.743669064353248,0.9402737613004284,826.0,904.0,6.704616,0,531.1042166099237,566.3976150139695,1817.2821927440161,11789.829660802026,236.0815100486156,2.17,32.76913016483229,8377.998986267348,523.0840454101561,0.2947194074888531,0.26879397598469273,0.059606519434161544,1.3231879710685754,0.203955952431668,0.06356754360244349,0.029348486313151213,3.15896586071278e-05,0.003677722249087767,0.4500000000000002,-0.5,0.9500000000000002,0.021715859800986892,0.02011171621957336,-0.027884992011891922,0.03362271700399,-0.006933225672108273,-0.01834978812328432,0.012428317586034528,-1.2090705742341277e-08,-0.0013267922056264905,-1.3092806260502077e-05,0.07913735915624531,0.07392316647264265,0.036477975755679064,-0.025777896361399155,-0.09994925620996319,0.036874679954642844,0.11935208866155157,0.12072999532054282,-0.2935944328769016,0.06390901871558125,0.002786225466556194,-0.1953891192529465,0.7984869325997248,-0.23802056833050403,0.036643485891801504,0.13216216721365734
910,1898,Spain,ESP,184,18254.135640842924,1779.921794342388,9.594258607670548,12.062179920099853,9569.776367187498,0.05744260571332007,0.30913793008523693,347.8,801.6707100609145,1341.4983363517397,3286.0,3538.0,5.0,9.09,6.299573784505595,1.107235832141125,926.0,940.0,8.095212,0,420.73614440661595,497.6265271548309,1819.8068374772377,12143.937216613214,232.9581541546431,4.09,38.24491552656139,10595.999299327323,549.712890625,0.3697056090183012,0.3433727052668563,0.04396509680719612,1.2689886106693051,0.19016189800598948,0.05199980731640445,0.0363435870029862,3.230356888434696e-05,0.003996427299774128,3.13,1.0,2.13,0.07556161400379263,0.07598012774023194,-0.03403623503349199,-0.12156491799449398,-0.030507814749127893,-0.02523502516448821,0.0034515032281103933,8.190520548513421e-07,-0.0006524520779308835,-0.0025890585815649056,0.13725372032822147,0.0626589595375723,0.1939314162571415,-0.02611448460017639,0.18160288757912474,0.16365946756509356,0.4625878462174452,0.4943155979990905,-0.3441086205220069,0.061930073599225956,0.0027823493402618473,-0.21654432136867244,0.28576709796672833,0.00034440259311374367,0.11347291075535074,0.3283187836219176
911,1899,Spain,ESP,184,18438.911154808087,1785.4606213803315,9.624114379510694,12.237679310549789,9717.759765625,0.08638880106956237,0.31460334999125,-117.9,1024.8983907445763,1148.1761285604719,3243.0,3500.0,4.0,6.39,7.519922027790658,1.1781520455174808,1159.0,924.0,6.459952,0,310.36807220330775,428.8554392956926,1822.3314822104594,12498.044772424404,229.8347982606706,2.3899999999999997,19.832519813791365,11448.998545718568,839.5056152343752,0.3601653142713697,0.33371888976630054,0.03193823264711528,1.2861034923536814,0.18752588314198315,0.044131101163119836,-0.012132425872169854,3.2374061262978365e-05,0.0020408530661506666,0.21999999999999975,0.0,0.21999999999999975,0.0654459067825166,0.06492491378160781,-0.027668286787046262,-0.037084478714894065,-0.01643006928968485,-0.019436442439323652,-0.041480912185321066,7.844026558505681e-07,-0.0016368691829371004,0.027682395917180976,0.23787828421705237,0.11510840108401091,0.11771846074573523,-0.026459978956668972,0.10707002586137067,0.09063686224067631,0.33282559025133285,0.35407098121085595,-0.41561738262141956,0.06007000372337864,0.0027784839837224538,-0.24283678474685066,-1.4508604206500955,-0.3947804011265593,0.6049153527061016,0.3665552555550551
912,1900,Spain,ESP,184,18583.513742946194,1812.42040703754,9.769434896639476,12.087379149546143,10257.7294921875,0.1066327412207734,0.33031643699092555,-52.2,1125.4672571559422,1310.511843821195,3112.0,3371.0,3.5,5.29,9.60104754189154,1.2409178248988812,951.0,929.0,6.694336000000001,0,200.0,360.0843514365538,1824.856126943681,12852.152328235592,226.71144236669812,1.79,10.58,12728.999369846419,1093.809814453125,0.3286302297762311,0.30338097747363724,0.019497492125555092,1.25292369408104,0.1779005898267769,0.0351037090333491,-0.005088845444769879,3.2201710645859926e-05,0.0010314173334418644,-3.8,-1.5,-2.3,-0.04107537924207011,-0.03999172779321908,-0.024467604681641025,-0.016064916588265143,-0.012261308179212588,-0.016896098283055355,-0.041432432447756073,-1.0185823848703055e-07,-0.0029650099663322636,0.04919013550745333,0.13368199275775616,0.5240789091964025,0.06850827687126321,-0.026814737653691488,0.0020891107256905813,0.07188810883385223,-0.047201808931599774,-0.05295191722458917,-0.524642694337399,0.058318410165487465,0.0027746293521146454,-0.2763963900893137,-1.1500862564692351,-0.7233619200269352,0.9897838182574,0.20130239822255439
913,1901,Spain,ESP,184,18707.890427306545,1954.206431308879,10.533699814422153,14.227758541074444,10786.23828125,0.0777135225839349,0.3309996208744967,-138.2,1153.263413287191,1192.0235797994565,3173.0,3444.0,4.0,5.53,9.473118860453946,1.238893256593586,987.0,984.0,7.16,0,242.0,291.31326357741546,1827.3807716769024,13206.259884046782,223.58808647272562,1.5300000000000002,13.3826,13362.997870652216,838.236572265625,0.3192957461348499,0.294171138933182,0.02243599609890641,1.2243619638000738,0.16941780109322138,0.027007864649514827,-0.012812622565573827,3.0687215713552516e-05,0.0012407105842695246,-0.8599999999999994,0.0,-0.8599999999999994,-0.04086956813651982,-0.03954775083311857,-0.009502236548208871,-0.061741528553607594,-0.01810808204876177,-0.01712323651360501,-0.0006801966934039724,-1.6868455494258497e-06,-0.000800142481881142,-0.008675278485627477,0.060741211076105195,0.2597363144784008,0.052117280008946866,-0.027179138386434296,0.16261900479848815,0.10995111439208134,-0.016,-0.021584952204748688,-0.22028062267475434,0.05666607253519994,0.002770785400863697,-0.3207192053904272,0.1721798134011873,-0.3252193808124243,-0.0015116551285912876,0.16717613486372576
914,1902,Spain,ESP,184,18882.143500063983,1855.6326079211842,10.0023603159484,13.252461973916063,10422.380859374998,0.06917613654996882,0.32348465903658213,-88.5,1095.4331051000408,1200.4126178966114,2975.0,3272.0,4.0,4.78,9.986661138796295,1.2796501374925882,1016.0,953.0,7.0,0,288.0,222.54217571827712,1829.905416410124,13560.367439857971,220.46473057875312,0.7800000000000002,13.7664,13337.001099699335,720.9800415039062,0.31393978440701625,0.28544341644586596,0.027632841659297278,1.3010815496787698,0.17557460633038682,0.021352335778259245,-0.00849134196822156,3.1037501258227926e-05,0.00132084983131441,-0.5099999999999998,0.5,-1.0099999999999998,-0.014690445369214822,-0.017937561027771276,0.008135349533742186,0.04815785559772978,-0.0023259834963900716,-0.013751373255089853,-0.003402496523451681,-1.1642093876320002e-06,0.00028943249787254555,-0.03745660467080458,0.03873231259370691,0.04016370039021627,-0.02068252496478431,-0.0275535796637964,0.09638837418396579,0.01605144367600063,-0.029368140017798874,-0.04402313624678663,0.44,0.05510478661744953,0.002766952085641804,-0.38197209950822136,0.6954022988505746,0.3011720226843101,-0.34085429479861035,0.04776508444907342
915,1903,Spain,ESP,184,19093.331624158935,1837.1228691540828,9.902587830968177,13.067992843980191,11152.5048828125,0.07134908952716532,0.333732326158566,-116.4,1186.2363460555093,1255.8751087714268,3061.0,3401.0,3.5,4.45,10.018186421007702,1.142702405108805,1028.0,1014.0,6.99,0,291.0,153.77108785913833,1832.4300611433455,13914.47499566916,217.34137468478065,0.9500000000000002,12.9495,12743.994152577536,795.7210693359374,0.3049539126623827,0.27446748799163584,0.026092792879962766,1.247654687613114,0.16430659124546676,0.013788031431048295,-0.010437117151985108,2.9924427710665442e-05,0.0011611292831583432,-1.08,-0.5,-0.5800000000000001,-0.014341833472467203,-0.019703650941546136,0.0036567967810563554,0.02329272381304026,-0.005111209847754622,-0.013219833218466532,0.002375505413588719,-7.627880028870739e-07,-7.958130111118135e-05,-0.006364433056769578,-0.0961908514847809,0.05753834281855897,0.008255916658905994,-0.02793848226214405,-0.08151429431038616,0.033956843156264294,-0.01248548199767712,-0.03529782540182792,0.2024793388429752,0.05362722813579525,0.002763129362365756,-0.47214525706525473,-0.1577424023154847,-0.03236291901424235,-0.05072017177057155,-0.04632221931533304
916,1904,Spain,ESP,184,19268.119209389046,1802.0360361369146,9.713460336287861,12.551328114657771,11756.9873046875,0.07323473906598925,0.33988092986088114,-53.3,1201.0726793708875,1306.6967752170535,3012.0,3377.0,3.0,4.59,7.690798195139446,1.0749349961172034,1027.0,983.0,7.13,0,287.0,85.0,1834.9547058765672,14268.58255148035,214.21801879080815,1.5899999999999999,13.1733,12637.997102714267,861.0198974609373,0.2872334478624123,0.2561880796451246,0.024411015557154966,1.2136257513684205,0.15607354659173378,0.0072297432834779515,-0.004533474317757351,2.8908845527575836e-05,0.001120465614073413,-0.1900000000000004,-1.0,0.8099999999999996,-0.02670633654460397,-0.029255336800741383,-0.0032218261021423125,-0.08745579831034922,-0.019501059738653043,-0.014122592494781294,0.003957867650464209,-2.1286557306520898e-06,-0.00020038421724099696,0.004058602516020429,-0.2047151413753847,-0.22989294537469132,0.05068639382507716,-0.028334290802644102,-0.0529059325458384,0.1280519742388818,0.032090464547677264,0.012436974789915966,-0.003472222222222222,0.052226837861393184,0.0027593171871958698,-0.6180499281735967,-0.3977401129943503,-0.04308315899581601,0.19423541276526762,-0.05241088245848805
917,1905,Spain,ESP,184,19382.49604557241,1776.1249671755688,9.573792685042442,12.176931227031092,11338.494140624996,0.06756789884052686,0.34158886916848363,56.5,1259.5192033663452,1443.6382497543304,2859.0,3259.0,4.0,4.34,7.015060624260147,1.1044680552701462,1032.0,969.0,6.78,0,317.0,88.0,1837.4793506097888,14622.690107291537,211.09466289683564,0.33999999999999986,13.7578,12523.004573188038,766.1182250976562,0.2874279388056692,0.2521498855616472,0.027957857195887427,1.2896501004396612,0.1620567359140077,0.0077611717136848385,0.004983025020718106,3.012647578522757e-05,0.0012133710023015144,-0.11000000000000032,0.5,-0.6100000000000003,-0.017525973856713506,-0.022317602429988648,0.001865064315924661,0.041995412826547174,-0.0022498553314590497,-0.006026859717363457,0.015420142172703214,2.020480745621288e-07,5.224171914317119e-05,-0.003781190686638458,-0.03823434983865881,-0.29976741004241353,0.02354145042031302,-0.028741475464599743,-0.06818657062240195,0.01667690440549644,-0.04175242575713026,-0.06599150604377654,0.08934707903780069,0.050897724265041085,0.0027555155165336917,-0.4277207684151119,-1.4853951890034365,0.062419398432371834,-0.03720253915481458,-0.017340684305383276
918,1906,Spain,ESP,184,19470.774659406736,1879.2557026100815,10.129695168681357,12.998522136992568,11564.941406250002,0.06970782140595312,0.33236596797134593,169.2,1084.2451614057277,1418.105324272699,2808.0,3239.0,4.5,4.17,4.885048078324182,1.0837064437861328,1097.0,1002.0,5.84,0,345.0,92.0,1840.0039953430103,14976.797663102727,207.97130700286317,-0.33000000000000007,14.386499999999998,12533.001523962186,806.1668701171875,0.28007059320244876,0.24280278657378085,0.029831538948701705,1.2950171675758657,0.15910188652997612,0.007955077052987121,0.014630424319189357,2.8739096576116377e-05,0.001243975174160861,-0.41999999999999993,1.5,-1.92,-0.0071628546599635246,-0.013385293071343729,0.0054205233915467395,0.08139141620744517,0.003028339938242336,0.0007253337695091698,0.01916389863694671,-1.697489514594591e-07,0.00012350956008744794,-0.0035269176600361274,0.008771447668929344,-0.3648191053288184,-0.02211057234841392,-0.029160533848672742,0.035629219334370826,-0.0163346181687999,-0.04086467278649689,-0.06772908366533864,0.20209059233449478,0.049634580664699675,0.002751724307020958,0.08235294117647059,-4.174484052532833,0.09209537473525986,-0.06370703802026637,-0.008307928693030896
919,1907,Spain,ESP,184,19574.64051600805,1915.3497590596664,10.324251869362195,13.060057428153508,12036.395507812502,0.07726450027175877,0.34637111604927756,237.2,1068.6820392303762,1491.7681789749874,2795.0,3242.0,4.5,4.27,4.994701233842121,1.036439466950251,1087.0,1032.0,5.77,0,355.0,95.0,1842.5286400762318,15330.905218913917,204.84795110889064,-0.23000000000000043,15.158499999999998,12474.995344119585,929.9860839843751,0.2693497399529373,0.2322123760544293,0.029493879606197638,1.2737123176920397,0.15307976867994208,0.007892728345320494,0.019706896458000223,2.877698026992029e-05,0.001259388659184639,-0.07000000000000028,0.5,-0.5700000000000003,-0.018078198852731875,-0.0199375095072179,0.0015360224103102109,-0.015937782747621476,-0.00897696723406563,0.0001315566316356558,0.014723871437282116,-1.3494955153072801e-06,4.601765688312448e-05,0.00969660143123191,-0.06802858831989522,-0.2880031262211802,0.01400000794064269,-0.0295919930055164,0.07252452893566469,0.0615515039767914,-0.005216324025774778,-0.022385449457852397,0.11987381703470032,0.048432614411299826,0.0027479435155379445,0.07954545454545454,3.198230088495575,0.10181133611478571,0.21389369619268725,-0.003833682946282868
920,1908,Spain,ESP,184,19694.02227340523,1975.4645185516713,10.64828663905684,13.940039810727592,11950.549804687502,0.07276808226576265,0.3368066220966839,134.7,1052.7143707618939,1218.3719726306713,2701.0,3188.0,4.0,4.16,5.736230698032183,1.0367723661254085,1078.0,1023.0,5.85,0,398.0,98.0,1845.0532848094535,15685.012774725104,201.72459521491817,0.16000000000000014,16.5568,12389.9997975054,869.6185913085939,0.26676596910625267,0.22601470594604406,0.03330390705906166,1.312492984094572,0.15439066109625743,0.008200459527105634,0.011271447941848253,2.8183357887398147e-05,0.001385442533656965,-0.009999999999999787,-0.5,0.4900000000000002,-0.013304624096196094,-0.01678808062773679,0.003472368110359954,0.017475816518706333,-0.004711225433718685,0.0002453824741185124,-0.003358976377341104,-5.557386887182299e-07,0.00014146735949610405,0.0030602608598095243,-0.04693407766072433,0.17424242424242417,0.013360736517165892,-0.03003641164720383,0.07243267071535416,0.033342875237492076,-0.015745600493979623,-0.038105413105413107,0.1536231884057971,0.04728748612042459,0.0027441730992013363,0.06521739130434782,-0.20390070921985817,0.15085670593959624,0.07870792455435781,-0.011410014287748866
921,1909,Spain,ESP,184,19819.512272165248,2017.1465781676204,10.872964184175338,13.802011336035166,12212.3349609375,0.07687622881610398,0.33236596797134593,205.0,957.9589465404881,1199.0240558536661,2828.0,3340.0,4.5,4.09,6.344805711156744,1.0211802160765258,1063.0,1116.0,5.7,0,440.0,98.0,1847.577929542675,16039.120330536294,198.60123932094567,-0.41000000000000014,17.996,12470.994854209066,938.8382568359375,0.2734939723388982,0.23156914783664792,0.03602914605662132,1.3133541113832194,0.15128785244200693,0.008024673439883839,0.016786306685471295,2.721559546429533e-05,0.0014735920737158118,-0.17999999999999972,0.0,-0.17999999999999972,0.0041442323859609,-0.000643228217781372,0.006535266450423679,0.039641793691179705,-0.0017919162379351483,0.00013194509456334463,-0.0029205897725289275,-1.5613848056249602e-06,0.0002142034145311729,-0.00038827145565478727,-0.01525925087372526,0.27030735455543353,-0.04043393755713494,-0.03049438256096797,0.05681092230744955,0.014617287460419575,0.030228254164096236,0.011806797853309481,0.23943661971830985,0.04619525732561731,0.0027404130153626067,0.031578947368421054,-0.13575042158516015,0.18718870600653104,0.009518607863073264,-0.00032068067363283983
922,1910,Spain,ESP,184,19938.82343859708,1912.0295274025789,10.306354925093789,12.484109659645123,11687.243164062502,0.08929627840250833,0.33544027610736227,295.5,1059.9299077767105,1335.2328768423295,2877.0,3427.0,4.0,4.18,6.369020783000289,0.8967036728058355,1127.0,1134.0,5.54,0,496.0,96.0,1850.1025742758966,16393.227886347482,195.4778834269732,0.17999999999999972,20.732799999999997,10479.993870189739,1043.6273193359375,0.29322569504994966,0.2461658373675825,0.042439435291734766,1.4026599477929553,0.15830102516946334,0.00821408425001318,0.02528397808207182,2.8701403008266216e-05,0.0017739683951945129,0.019999999999999574,0.0,0.019999999999999574,0.026459725943697,0.020151131421538432,0.009135528232673107,0.09016696369838328,0.003910364073205913,1.36247229075466e-05,0.014012530140223568,5.180451208680683e-07,0.0003885258615375479,0.01652819613674568,-0.14006869331957295,0.1103146156909598,-0.0040567669982729485,-0.030966535247175506,-0.1044423237559232,-0.022033014792484294,0.07496863237139273,0.06516105146242132,0.24623115577889448,0.04515234522241502,0.0027366632216069054,-0.02040816326530612,1.1937639198218264,0.2522226517201391,0.20009775523025208,-0.15415705879997033
